method,noise_sigma,noise_trial,task_id,receiver_id,seed,n_injected,n_positive_injected,n_harmful_injected,n_positive_total,method_reward,validation_precision,false_rejection,total_tau_true,total_tau_observed
smtr_tci,0.1,2,13,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,16,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,16,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,17,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,17,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,2,19,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,19,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,2,19,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,2,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,2,21,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,21,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,2,22,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,22,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,23,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,2,23,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,2,23,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,2,26,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,26,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,26,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,27,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,27,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,27,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,29,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,2,29,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,3,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,3,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,2,30,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,31,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,31,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,32,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,32,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,2,33,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,2,33,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,34,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,34,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,2,34,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,2,36,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,36,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,36,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,37,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,37,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,37,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,41,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,41,agent1,1,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.1,2,41,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,42,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,42,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,42,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,48,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,48,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,51,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,51,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,51,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,2,57,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,57,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,57,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,60,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,60,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,60,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,61,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,61,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,61,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,63,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,63,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,63,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,64,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,64,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,65,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,65,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,65,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,68,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,68,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,68,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,69,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,69,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,69,agent1,2,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.1,2,70,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,70,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,72,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,72,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,72,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,73,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,73,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,75,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,75,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,75,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,76,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,77,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,77,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,79,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,79,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,8,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,80,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,80,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,80,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,82,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,82,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,84,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,84,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,84,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,85,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,85,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,87,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,87,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,88,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,88,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,89,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,89,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,9,agent1,0,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.1,2,9,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,2,9,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,10,agent1,0,3,3,0,3,3.0,1.0,0.0,3.0,3.0
smtr_tci,0.1,3,10,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,10,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,100,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,100,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,11,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,11,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,13,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,16,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,16,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,17,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,17,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,19,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,19,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,19,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,2,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,21,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,21,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,22,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,22,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,23,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,23,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,3,23,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,3,26,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,26,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,26,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,27,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,27,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,27,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,29,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,29,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,3,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,3,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,30,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,31,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,31,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,32,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,32,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,3,33,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,3,33,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,34,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,34,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,3,34,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,3,36,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,36,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,36,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,37,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,37,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,37,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,41,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,41,agent1,1,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.1,3,41,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,42,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,42,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,42,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,48,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,48,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,51,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,51,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,51,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,3,57,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,57,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,57,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,60,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,60,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,60,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,61,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,61,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,61,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,63,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,63,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,63,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,64,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,64,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,65,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,65,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,65,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,68,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,68,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,68,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,69,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,69,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,69,agent1,2,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.1,3,70,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,70,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,72,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,72,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,72,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,73,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,73,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,75,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,75,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,75,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,76,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,77,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,77,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,79,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,79,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,8,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,80,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,80,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,80,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,82,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,82,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,84,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,84,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,84,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,85,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,85,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,87,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,87,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,88,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,88,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,89,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,89,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,9,agent1,0,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.1,3,9,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,3,9,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,10,agent1,0,3,3,0,3,3.0,1.0,0.0,3.0,3.0
smtr_tci,0.1,4,10,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,10,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,100,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,100,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,11,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,11,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,13,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,16,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,16,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,17,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,17,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,19,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,19,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,19,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,2,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,21,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,21,agent1,2,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,22,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,22,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,23,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,23,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,4,23,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,4,26,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,26,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,26,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,27,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,27,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,27,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,29,agent1,0,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,29,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,3,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,3,agent1,1,1,1,0,1,1.0,1.0,0.0,1.0,1.0
smtr_tci,0.1,4,30,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,31,agent1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,31,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,32,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,32,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,4,33,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,4,33,agent1,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,34,agent1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,34,agent1,1,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,4,34,agent1,2,2,2,0,2,2.0,1.0,0.0,2.0,2.0
smtr_tci,0.1,4,36,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,36,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,36,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,37,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,37,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,37,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,41,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,41,agent1,1,4,4,0,4,4.0,1.0,0.0,4.0,4.0
smtr_tci,0.1,4,41,agent1,2,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,42,agent1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
smtr_tci,0.1,4,42,agent1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
