contamination_type,ratio,method,task_id,seed,n_contaminated_total,n_contaminated_injected,contamination_rate,team_reward,total_injected,propagation_depth
false_procedural,0.1,full_memory,72,2,0,0,0.0,0.0,6,0.0
false_procedural,0.1,retrieval,72,2,0,0,0.0,0.0,6,0.0
false_procedural,0.1,smtr_uniform,72,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,72,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,73,1,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,retrieval,73,1,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,smtr_uniform,73,1,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,73,1,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,73,2,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,retrieval,73,2,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,smtr_uniform,73,2,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,73,2,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,75,0,0,0,0.0,0.6667,12,0.0
false_procedural,0.1,retrieval,75,0,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,75,0,0,0,0.0,0.6667,3,0.0
false_procedural,0.1,smtr_receiver,75,0,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,75,1,0,0,0.0,0.0,9,0.0
false_procedural,0.1,retrieval,75,1,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,75,1,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,75,1,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,75,2,0,0,0.0,0.0,3,0.0
false_procedural,0.1,retrieval,75,2,0,0,0.0,0.0,3,0.0
false_procedural,0.1,smtr_uniform,75,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,75,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,76,1,0,0,0.0,0.0,3,0.0
false_procedural,0.1,retrieval,76,1,0,0,0.0,0.0,3,0.0
false_procedural,0.1,smtr_uniform,76,1,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,76,1,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,77,0,0,0,0.0,0.0,6,0.0
false_procedural,0.1,retrieval,77,0,0,0,0.0,0.0,6,0.0
false_procedural,0.1,smtr_uniform,77,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,77,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,77,2,0,0,0.0,-0.3333,15,0.0
false_procedural,0.1,retrieval,77,2,0,0,0.0,-0.3333,9,0.0
false_procedural,0.1,smtr_uniform,77,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,77,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,79,0,0,0,0.0,0.0,9,0.0
false_procedural,0.1,retrieval,79,0,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,79,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,79,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,79,2,0,0,0.0,0.6667,18,0.0
false_procedural,0.1,retrieval,79,2,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,smtr_uniform,79,2,0,0,0.0,0.6667,3,0.0
false_procedural,0.1,smtr_receiver,79,2,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,8,0,0,0,0.0,-2.6667,15,0.0
false_procedural,0.1,retrieval,8,0,0,0,0.0,-2.0,9,0.0
false_procedural,0.1,smtr_uniform,8,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,8,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,80,0,0,0,0.0,0.6667,12,0.0
false_procedural,0.1,retrieval,80,0,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,80,0,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,80,0,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,80,1,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,retrieval,80,1,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,smtr_uniform,80,1,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,80,1,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,80,2,0,0,0.0,0.0,12,0.0
false_procedural,0.1,retrieval,80,2,0,0,0.0,-0.3333,9,0.0
false_procedural,0.1,smtr_uniform,80,2,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,80,2,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,82,0,0,0,0.0,0.6667,12,0.0
false_procedural,0.1,retrieval,82,0,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,smtr_uniform,82,0,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,82,0,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,82,1,0,0,0.0,0.3333,15,0.0
false_procedural,0.1,retrieval,82,1,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,82,1,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,82,1,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,84,0,0,0,0.0,-0.6667,9,0.0
false_procedural,0.1,retrieval,84,0,0,0,0.0,-0.6667,9,0.0
false_procedural,0.1,smtr_uniform,84,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,84,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,84,1,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,retrieval,84,1,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,84,1,0,0,0.0,0.6667,3,0.0
false_procedural,0.1,smtr_receiver,84,1,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,84,2,0,0,0.0,-0.3333,12,0.0
false_procedural,0.1,retrieval,84,2,0,0,0.0,-0.3333,9,0.0
false_procedural,0.1,smtr_uniform,84,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,84,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,85,0,0,0,0.0,0.6667,18,0.0
false_procedural,0.1,retrieval,85,0,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,85,0,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,85,0,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,85,1,0,0,0.0,0.3333,15,0.0
false_procedural,0.1,retrieval,85,1,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,85,1,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,85,1,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,87,0,0,0,0.0,0.6667,12,0.0
false_procedural,0.1,retrieval,87,0,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,87,0,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,87,0,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,87,2,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,retrieval,87,2,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,smtr_uniform,87,2,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,87,2,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,88,1,0,0,0.0,1.0,12,0.0
false_procedural,0.1,retrieval,88,1,0,0,0.0,0.6667,9,0.0
false_procedural,0.1,smtr_uniform,88,1,0,0,0.0,1.0,6,0.0
false_procedural,0.1,smtr_receiver,88,1,0,0,0.0,1.0,3,0.0
false_procedural,0.1,full_memory,88,2,0,0,0.0,1.0,18,0.0
false_procedural,0.1,retrieval,88,2,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,88,2,0,0,0.0,1.0,6,0.0
false_procedural,0.1,smtr_receiver,88,2,0,0,0.0,1.0,3,0.0
false_procedural,0.1,full_memory,89,1,0,0,0.0,0.3333,18,0.0
false_procedural,0.1,retrieval,89,1,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,89,1,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,89,1,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,89,2,0,0,0.0,0.3333,15,0.0
false_procedural,0.1,retrieval,89,2,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,89,2,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,89,2,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,9,0,0,0,0.0,3.3333,12,0.0
false_procedural,0.1,retrieval,9,0,0,0,0.0,2.6667,9,0.0
false_procedural,0.1,smtr_uniform,9,0,0,0,0.0,3.3333,12,0.0
false_procedural,0.1,smtr_receiver,9,0,0,0,0.0,3.3333,10,0.0
false_procedural,0.1,full_memory,9,1,0,0,0.0,0.0,15,0.0
false_procedural,0.1,retrieval,9,1,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,9,1,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,9,1,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,9,2,0,0,0.0,-0.3333,15,0.0
false_procedural,0.1,retrieval,9,2,0,0,0.0,-0.3333,9,0.0
false_procedural,0.1,smtr_uniform,9,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,9,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,90,0,0,0,0.0,0.6667,18,0.0
false_procedural,0.1,retrieval,90,0,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,90,0,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,90,0,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,90,1,0,0,0.0,0.6667,18,0.0
false_procedural,0.1,retrieval,90,1,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,90,1,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,90,1,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,90,2,0,0,0.0,0.6667,18,0.0
false_procedural,0.1,retrieval,90,2,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,90,2,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,90,2,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,92,0,0,0,0.0,0.0,18,0.0
false_procedural,0.1,retrieval,92,0,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,92,0,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,92,0,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,92,1,0,0,0.0,0.0,18,0.0
false_procedural,0.1,retrieval,92,1,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,92,1,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,92,1,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,92,2,0,0,0.0,0.0,18,0.0
false_procedural,0.1,retrieval,92,2,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,92,2,0,0,0.0,0.6667,6,0.0
false_procedural,0.1,smtr_receiver,92,2,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,93,0,0,0,0.0,-0.3333,18,0.0
false_procedural,0.1,retrieval,93,0,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,93,0,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,93,0,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,93,1,0,0,0.0,-0.3333,18,0.0
false_procedural,0.1,retrieval,93,1,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,93,1,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,93,1,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,93,2,0,0,0.0,-0.3333,18,0.0
false_procedural,0.1,retrieval,93,2,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,93,2,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,93,2,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,94,0,0,0,0.0,0.3333,18,0.0
false_procedural,0.1,retrieval,94,0,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,94,0,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,94,0,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,94,1,0,0,0.0,0.3333,15,0.0
false_procedural,0.1,retrieval,94,1,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,94,1,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,94,1,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,94,2,0,0,0.0,0.3333,15,0.0
false_procedural,0.1,retrieval,94,2,0,0,0.0,0.3333,9,0.0
false_procedural,0.1,smtr_uniform,94,2,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,94,2,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,95,0,0,0,0.0,-0.3333,18,0.0
false_procedural,0.1,retrieval,95,0,0,0,0.0,-0.6667,9,0.0
false_procedural,0.1,smtr_uniform,95,0,0,0,0.0,0.3333,3,0.0
false_procedural,0.1,smtr_receiver,95,0,0,0,0.0,0.3333,1,0.0
false_procedural,0.1,full_memory,95,1,0,0,0.0,0.0,18,0.0
false_procedural,0.1,retrieval,95,1,0,0,0.0,-0.6667,9,0.0
false_procedural,0.1,smtr_uniform,95,1,0,0,0.0,0.6667,3,0.0
false_procedural,0.1,smtr_receiver,95,1,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,95,2,0,0,0.0,0.0,18,0.0
false_procedural,0.1,retrieval,95,2,0,0,0.0,-0.6667,9,0.0
false_procedural,0.1,smtr_uniform,95,2,0,0,0.0,0.6667,3,0.0
false_procedural,0.1,smtr_receiver,95,2,0,0,0.0,0.6667,2,0.0
false_procedural,0.1,full_memory,97,0,0,0,0.0,0.0,15,0.0
false_procedural,0.1,retrieval,97,0,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,97,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,97,0,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,97,1,0,0,0.0,-0.3333,18,0.0
false_procedural,0.1,retrieval,97,1,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,97,1,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,97,1,0,0,0.0,0.0,0,0.0
false_procedural,0.1,full_memory,97,2,0,0,0.0,-0.3333,18,0.0
false_procedural,0.1,retrieval,97,2,0,0,0.0,0.0,9,0.0
false_procedural,0.1,smtr_uniform,97,2,0,0,0.0,0.0,0,0.0
false_procedural,0.1,smtr_receiver,97,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,10,0,0,0,0.0,2.3333,12,0.0
false_procedural,0.2,retrieval,10,0,0,0,0.0,1.3333,9,0.0
false_procedural,0.2,smtr_uniform,10,0,0,0,0.0,2.6667,9,0.0
false_procedural,0.2,smtr_receiver,10,0,0,0,0.0,2.6667,8,0.0
false_procedural,0.2,full_memory,10,1,0,0,0.0,1.0,6,0.0
false_procedural,0.2,retrieval,10,1,0,0,0.0,1.0,6,0.0
false_procedural,0.2,smtr_uniform,10,1,0,0,0.0,1.0,3,0.0
false_procedural,0.2,smtr_receiver,10,1,0,0,0.0,1.0,3,0.0
false_procedural,0.2,full_memory,10,2,0,0,0.0,0.6667,6,0.0
false_procedural,0.2,retrieval,10,2,0,0,0.0,0.6667,6,0.0
false_procedural,0.2,smtr_uniform,10,2,0,0,0.0,1.0,3,0.0
false_procedural,0.2,smtr_receiver,10,2,0,0,0.0,1.0,3,0.0
false_procedural,0.2,full_memory,100,1,0,0,0.0,-0.3333,9,0.0
false_procedural,0.2,retrieval,100,1,0,0,0.0,-0.3333,9,0.0
false_procedural,0.2,smtr_uniform,100,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,100,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,100,2,0,0,0.0,0.0,9,0.0
false_procedural,0.2,retrieval,100,2,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,100,2,0,0,0.0,0.3333,3,0.0
false_procedural,0.2,smtr_receiver,100,2,0,0,0.0,0.3333,1,0.0
false_procedural,0.2,full_memory,11,1,0,0,0.0,0.0,9,0.0
false_procedural,0.2,retrieval,11,1,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,11,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,11,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,11,2,0,0,0.0,1.0,15,0.0
false_procedural,0.2,retrieval,11,2,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,11,2,0,0,0.0,1.0,3,0.0
false_procedural,0.2,smtr_receiver,11,2,0,0,0.0,1.0,3,0.0
false_procedural,0.2,full_memory,13,2,0,0,0.0,-0.3333,3,0.0
false_procedural,0.2,retrieval,13,2,0,0,0.0,-0.3333,3,0.0
false_procedural,0.2,smtr_uniform,13,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,13,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,16,0,0,0,0.0,0.0,15,0.0
false_procedural,0.2,retrieval,16,0,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,16,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,16,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,16,1,0,0,0.0,-0.3333,18,0.0
false_procedural,0.2,retrieval,16,1,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,16,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,16,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,17,0,0,0,0.0,1.0,12,0.0
false_procedural,0.2,retrieval,17,0,0,0,0.0,1.0,9,0.0
false_procedural,0.2,smtr_uniform,17,0,0,0,0.0,1.0,6,0.0
false_procedural,0.2,smtr_receiver,17,0,0,0,0.0,1.0,3,0.0
false_procedural,0.2,full_memory,17,1,0,0,0.0,1.3333,12,0.0
false_procedural,0.2,retrieval,17,1,0,0,0.0,1.3333,9,0.0
false_procedural,0.2,smtr_uniform,17,1,0,0,0.0,1.3333,6,0.0
false_procedural,0.2,smtr_receiver,17,1,0,0,0.0,1.3333,4,0.0
false_procedural,0.2,full_memory,19,0,0,0,0.0,-2.6667,15,0.0
false_procedural,0.2,retrieval,19,0,0,0,0.0,-1.3333,9,0.0
false_procedural,0.2,smtr_uniform,19,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,19,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,19,1,0,0,0.0,1.6667,12,0.0
false_procedural,0.2,retrieval,19,1,0,0,0.0,1.6667,9,0.0
false_procedural,0.2,smtr_uniform,19,1,0,0,0.0,1.6667,9,0.0
false_procedural,0.2,smtr_receiver,19,1,0,0,0.0,1.6667,5,0.0
false_procedural,0.2,full_memory,19,2,0,0,0.0,0.0,6,0.0
false_procedural,0.2,retrieval,19,2,0,0,0.0,0.0,6,0.0
false_procedural,0.2,smtr_uniform,19,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,19,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,2,2,1,3,1.0,1.3333,18,1.0
false_procedural,0.2,retrieval,2,2,1,0,0.0,1.3333,9,0.0
false_procedural,0.2,smtr_uniform,2,2,1,0,0.0,1.3333,6,0.0
false_procedural,0.2,smtr_receiver,2,2,1,0,0.0,1.3333,4,0.0
false_procedural,0.2,full_memory,21,0,0,0,0.0,-0.3333,3,0.0
false_procedural,0.2,retrieval,21,0,0,0,0.0,-0.3333,3,0.0
false_procedural,0.2,smtr_uniform,21,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,21,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,21,2,0,0,0.0,0.6667,15,0.0
false_procedural,0.2,retrieval,21,2,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,21,2,0,0,0.0,1.0,6,0.0
false_procedural,0.2,smtr_receiver,21,2,0,0,0.0,1.0,3,0.0
false_procedural,0.2,full_memory,22,0,0,0,0.0,0.0,12,0.0
false_procedural,0.2,retrieval,22,0,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,22,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,22,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,22,1,0,0,0.0,0.0,15,0.0
false_procedural,0.2,retrieval,22,1,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,22,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,22,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,23,0,0,0,0.0,1.3333,12,0.0
false_procedural,0.2,retrieval,23,0,0,0,0.0,1.3333,9,0.0
false_procedural,0.2,smtr_uniform,23,0,0,0,0.0,1.3333,6,0.0
false_procedural,0.2,smtr_receiver,23,0,0,0,0.0,1.3333,4,0.0
false_procedural,0.2,full_memory,23,1,0,0,0.0,1.3333,18,0.0
false_procedural,0.2,retrieval,23,1,0,0,0.0,1.0,9,0.0
false_procedural,0.2,smtr_uniform,23,1,0,0,0.0,1.6667,6,0.0
false_procedural,0.2,smtr_receiver,23,1,0,0,0.0,1.6667,5,0.0
false_procedural,0.2,full_memory,23,2,0,0,0.0,1.0,15,0.0
false_procedural,0.2,retrieval,23,2,0,0,0.0,0.6667,9,0.0
false_procedural,0.2,smtr_uniform,23,2,0,0,0.0,1.3333,6,0.0
false_procedural,0.2,smtr_receiver,23,2,0,0,0.0,1.3333,4,0.0
false_procedural,0.2,full_memory,26,0,0,0,0.0,-0.3333,18,0.0
false_procedural,0.2,retrieval,26,0,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,26,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,26,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,26,1,0,0,0.0,-1.3333,18,0.0
false_procedural,0.2,retrieval,26,1,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,26,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,26,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,26,2,0,0,0.0,-0.3333,18,0.0
false_procedural,0.2,retrieval,26,2,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,26,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,26,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,27,0,0,0,0.0,0.0,15,0.0
false_procedural,0.2,retrieval,27,0,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,27,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,27,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,27,1,0,0,0.0,-0.3333,15,0.0
false_procedural,0.2,retrieval,27,1,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,27,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,27,1,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,27,2,0,0,0.0,0.0,12,0.0
false_procedural,0.2,retrieval,27,2,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,27,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,27,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,29,0,0,0,0.0,0.6667,15,0.0
false_procedural,0.2,retrieval,29,0,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,29,0,0,0,0.0,1.0,6,0.0
false_procedural,0.2,smtr_receiver,29,0,0,0,0.0,1.0,3,0.0
false_procedural,0.2,full_memory,29,1,1,3,1.0,-0.3333,18,1.0
false_procedural,0.2,retrieval,29,1,1,3,1.0,0.0,9,1.0
false_procedural,0.2,smtr_uniform,29,1,1,0,0.0,0.3333,3,0.0
false_procedural,0.2,smtr_receiver,29,1,1,0,0.0,0.3333,1,0.0
false_procedural,0.2,full_memory,3,0,0,0,0.0,-4.3333,18,0.0
false_procedural,0.2,retrieval,3,0,0,0,0.0,-2.0,9,0.0
false_procedural,0.2,smtr_uniform,3,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,3,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,3,1,0,0,0.0,1.3333,15,0.0
false_procedural,0.2,retrieval,3,1,0,0,0.0,1.0,9,0.0
false_procedural,0.2,smtr_uniform,3,1,0,0,0.0,1.3333,6,0.0
false_procedural,0.2,smtr_receiver,3,1,0,0,0.0,1.3333,4,0.0
false_procedural,0.2,full_memory,30,2,0,0,0.0,0.0,12,0.0
false_procedural,0.2,retrieval,30,2,0,0,0.0,0.0,9,0.0
false_procedural,0.2,smtr_uniform,30,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,30,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,31,1,1,3,1.0,0.6667,15,1.0
false_procedural,0.2,retrieval,31,1,1,0,0.0,0.3333,9,0.0
false_procedural,0.2,smtr_uniform,31,1,1,0,0.0,0.6667,6,0.0
false_procedural,0.2,smtr_receiver,31,1,1,0,0.0,0.6667,2,0.0
false_procedural,0.2,full_memory,31,2,0,0,0.0,-1.0,9,0.0
false_procedural,0.2,retrieval,31,2,0,0,0.0,-1.0,9,0.0
false_procedural,0.2,smtr_uniform,31,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,31,2,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,32,0,0,0,0.0,-3.3333,12,0.0
false_procedural,0.2,retrieval,32,0,0,0,0.0,-2.6667,9,0.0
false_procedural,0.2,smtr_uniform,32,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,smtr_receiver,32,0,0,0,0.0,0.0,0,0.0
false_procedural,0.2,full_memory,32,1,0,0,0.0,2.0,15,0.0
false_procedural,0.2,retrieval,32,1,0,0,0.0,1.0,9,0.0
false_procedural,0.2,smtr_uniform,32,1,0,0,0.0,2.0,6,0.0
false_procedural,0.2,smtr_receiver,32,1,0,0,0.0,2.0,6,0.0
false_procedural,0.2,full_memory,33,1,0,0,0.0,1.6667,15,0.0
false_procedural,0.2,retrieval,33,1,0,0,0.0,1.6667,9,0.0
false_procedural,0.2,smtr_uniform,33,1,0,0,0.0,1.6667,6,0.0
false_procedural,0.2,smtr_receiver,33,1,0,0,0.0,1.6667,5,0.0
false_procedural,0.2,full_memory,33,2,1,3,1.0,0.0,18,1.0
false_procedural,0.2,retrieval,33,2,1,0,0.0,-0.3333,9,0.0
false_procedural,0.2,smtr_uniform,33,2,1,3,1.0,0.3333,3,1.0
